gw_id,village_id,village_name,date,week_number,depth_below_surface_m,trend,classification,source,confidence
GWVLG0005W47,VLG0005,Kothari,2025-11-24,47,107.22,declining,overexploited,CGWB_synthetic,medium
GWVLG0005W48,VLG0005,Kothari,2025-12-01,48,107.46,declining,overexploited,CGWB_synthetic,medium
GWVLG0005W49,VLG0005,Kothari,2025-12-08,49,107.67,declining,overexploited,CGWB_synthetic,medium
GWVLG0005W50,VLG0005,Kothari,2025-12-15,50,107.87,declining,overexploited,CGWB_synthetic,medium
GWVLG0005W51,VLG0005,Kothari,2025-12-22,51,108.07,declining,overexploited,CGWB_synthetic,medium
GWVLG0005W52,VLG0005,Kothari,2025-12-29,52,108.27,declining,overexploited,CGWB_synthetic,medium
GWVLG0006W01,VLG0006,Kosara,2025-01-06,1,42.69,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W02,VLG0006,Kosara,2025-01-13,2,42.75,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W03,VLG0006,Kosara,2025-01-20,3,42.84,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W04,VLG0006,Kosara,2025-01-27,4,42.89,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W05,VLG0006,Kosara,2025-02-03,5,42.98,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W06,VLG0006,Kosara,2025-02-10,6,43.01,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W07,VLG0006,Kosara,2025-02-17,7,43.13,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W08,VLG0006,Kosara,2025-02-24,8,43.22,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W09,VLG0006,Kosara,2025-03-03,9,43.31,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W10,VLG0006,Kosara,2025-03-10,10,43.42,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W11,VLG0006,Kosara,2025-03-17,11,43.55,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W12,VLG0006,Kosara,2025-03-24,12,43.67,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W13,VLG0006,Kosara,2025-03-31,13,43.69,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W14,VLG0006,Kosara,2025-04-07,14,43.74,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W15,VLG0006,Kosara,2025-04-14,15,43.8,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W16,VLG0006,Kosara,2025-04-21,16,43.88,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W17,VLG0006,Kosara,2025-04-28,17,43.98,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W18,VLG0006,Kosara,2025-05-05,18,44.04,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W19,VLG0006,Kosara,2025-05-12,19,44.13,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W20,VLG0006,Kosara,2025-05-19,20,44.18,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W21,VLG0006,Kosara,2025-05-26,21,44.25,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W22,VLG0006,Kosara,2025-06-02,22,44.29,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W23,VLG0006,Kosara,2025-06-09,23,44.34,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W24,VLG0006,Kosara,2025-06-16,24,43.99,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W25,VLG0006,Kosara,2025-06-23,25,43.67,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W26,VLG0006,Kosara,2025-06-30,26,43.44,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W27,VLG0006,Kosara,2025-07-07,27,43.11,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W28,VLG0006,Kosara,2025-07-14,28,42.96,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W29,VLG0006,Kosara,2025-07-21,29,42.71,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W30,VLG0006,Kosara,2025-07-28,30,42.44,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W31,VLG0006,Kosara,2025-08-04,31,42.11,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W32,VLG0006,Kosara,2025-08-11,32,41.87,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W33,VLG0006,Kosara,2025-08-18,33,41.56,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W34,VLG0006,Kosara,2025-08-25,34,41.29,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W35,VLG0006,Kosara,2025-09-01,35,41.13,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W36,VLG0006,Kosara,2025-09-08,36,40.85,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W37,VLG0006,Kosara,2025-09-15,37,40.63,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W38,VLG0006,Kosara,2025-09-22,38,40.31,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W39,VLG0006,Kosara,2025-09-29,39,40.03,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W40,VLG0006,Kosara,2025-10-06,40,40.16,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W41,VLG0006,Kosara,2025-10-13,41,40.23,rising,semi-critical,CGWB_synthetic,high
GWVLG0006W42,VLG0006,Kosara,2025-10-20,42,40.36,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W43,VLG0006,Kosara,2025-10-27,43,40.47,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W44,VLG0006,Kosara,2025-11-03,44,40.53,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W45,VLG0006,Kosara,2025-11-10,45,40.63,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W46,VLG0006,Kosara,2025-11-17,46,40.74,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W47,VLG0006,Kosara,2025-11-24,47,40.84,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W48,VLG0006,Kosara,2025-12-01,48,40.88,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W49,VLG0006,Kosara,2025-12-08,49,40.94,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W50,VLG0006,Kosara,2025-12-15,50,41.01,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W51,VLG0006,Kosara,2025-12-22,51,41.09,stable,semi-critical,CGWB_synthetic,high
GWVLG0006W52,VLG0006,Kosara,2025-12-29,52,41.19,stable,semi-critical,CGWB_synthetic,high
GWVLG0007W01,VLG0007,Rajura,2025-01-06,1,18.73,stable,safe,CGWB_synthetic,high
GWVLG0007W02,VLG0007,Rajura,2025-01-13,2,18.72,stable,safe,CGWB_synthetic,high
GWVLG0007W03,VLG0007,Rajura,2025-01-20,3,18.76,stable,safe,CGWB_synthetic,high
GWVLG0007W04,VLG0007,Rajura,2025-01-27,4,18.8,stable,safe,CGWB_synthetic,high
GWVLG0007W05,VLG0007,Rajura,2025-02-03,5,18.84,stable,safe,CGWB_synthetic,high
GWVLG0007W06,VLG0007,Rajura,2025-02-10,6,18.83,stable,safe,CGWB_synthetic,high
GWVLG0007W07,VLG0007,Rajura,2025-02-17,7,18.83,stable,safe,CGWB_synthetic,high
GWVLG0007W08,VLG0007,Rajura,2025-02-24,8,18.9,stable,safe,CGWB_synthetic,high
GWVLG0007W09,VLG0007,Rajura,2025-03-03,9,18.93,stable,safe,CGWB_synthetic,high
GWVLG0007W10,VLG0007,Rajura,2025-03-10,10,18.98,stable,safe,CGWB_synthetic,high
GWVLG0007W11,VLG0007,Rajura,2025-03-17,11,19.01,stable,safe,CGWB_synthetic,high
GWVLG0007W12,VLG0007,Rajura,2025-03-24,12,19.05,stable,safe,CGWB_synthetic,high
GWVLG0007W13,VLG0007,Rajura,2025-03-31,13,19.11,stable,safe,CGWB_synthetic,high
GWVLG0007W14,VLG0007,Rajura,2025-04-07,14,19.12,stable,safe,CGWB_synthetic,high
GWVLG0007W15,VLG0007,Rajura,2025-04-14,15,19.16,stable,safe,CGWB_synthetic,high
GWVLG0007W16,VLG0007,Rajura,2025-04-21,16,19.18,stable,safe,CGWB_synthetic,high
GWVLG0007W17,VLG0007,Rajura,2025-04-28,17,19.2,stable,safe,CGWB_synthetic,high
GWVLG0007W18,VLG0007,Rajura,2025-05-05,18,19.22,stable,safe,CGWB_synthetic,high
GWVLG0007W19,VLG0007,Rajura,2025-05-12,19,19.26,stable,safe,CGWB_synthetic,high
GWVLG0007W20,VLG0007,Rajura,2025-05-19,20,19.28,stable,safe,CGWB_synthetic,high
GWVLG0007W21,VLG0007,Rajura,2025-05-26,21,19.35,stable,safe,CGWB_synthetic,high
GWVLG0007W22,VLG0007,Rajura,2025-06-02,22,19.35,stable,safe,CGWB_synthetic,high
GWVLG0007W23,VLG0007,Rajura,2025-06-09,23,19.38,stable,safe,CGWB_synthetic,high
GWVLG0007W24,VLG0007,Rajura,2025-06-16,24,19.01,stable,safe,CGWB_synthetic,high
GWVLG0007W25,VLG0007,Rajura,2025-06-23,25,18.73,rising,safe,CGWB_synthetic,high
GWVLG0007W26,VLG0007,Rajura,2025-06-30,26,18.39,rising,safe,CGWB_synthetic,high
GWVLG0007W27,VLG0007,Rajura,2025-07-07,27,18.09,rising,safe,CGWB_synthetic,high
GWVLG0007W28,VLG0007,Rajura,2025-07-14,28,17.67,rising,safe,CGWB_synthetic,high
GWVLG0007W29,VLG0007,Rajura,2025-07-21,29,17.33,rising,safe,CGWB_synthetic,high
GWVLG0007W30,VLG0007,Rajura,2025-07-28,30,17.02,rising,safe,CGWB_synthetic,high
GWVLG0007W31,VLG0007,Rajura,2025-08-04,31,16.68,rising,safe,CGWB_synthetic,high
GWVLG0007W32,VLG0007,Rajura,2025-08-11,32,16.38,rising,safe,CGWB_synthetic,high
GWVLG0007W33,VLG0007,Rajura,2025-08-18,33,16.01,rising,safe,CGWB_synthetic,high
GWVLG0007W34,VLG0007,Rajura,2025-08-25,34,15.73,rising,safe,CGWB_synthetic,high
GWVLG0007W35,VLG0007,Rajura,2025-09-01,35,15.49,rising,safe,CGWB_synthetic,high
GWVLG0007W36,VLG0007,Rajura,2025-09-08,36,15.12,rising,safe,CGWB_synthetic,high
GWVLG0007W37,VLG0007,Rajura,2025-09-15,37,14.75,rising,safe,CGWB_synthetic,high
GWVLG0007W38,VLG0007,Rajura,2025-09-22,38,14.47,rising,safe,CGWB_synthetic,high
GWVLG0007W39,VLG0007,Rajura,2025-09-29,39,14.2,rising,safe,CGWB_synthetic,high
GWVLG0007W40,VLG0007,Rajura,2025-10-06,40,14.22,rising,safe,CGWB_synthetic,high
GWVLG0007W41,VLG0007,Rajura,2025-10-13,41,14.24,rising,safe,CGWB_synthetic,high
GWVLG0007W42,VLG0007,Rajura,2025-10-20,42,14.26,stable,safe,CGWB_synthetic,high
GWVLG0007W43,VLG0007,Rajura,2025-10-27,43,14.25,stable,safe,CGWB_synthetic,high
GWVLG0007W44,VLG0007,Rajura,2025-11-03,44,14.26,stable,safe,CGWB_synthetic,high
GWVLG0007W45,VLG0007,Rajura,2025-11-10,45,14.26,stable,safe,CGWB_synthetic,high
GWVLG0007W46,VLG0007,Rajura,2025-11-17,46,14.27,stable,safe,CGWB_synthetic,high
GWVLG0007W47,VLG0007,Rajura,2025-11-24,47,14.3,stable,safe,CGWB_synthetic,high
GWVLG0007W48,VLG0007,Rajura,2025-12-01,48,14.34,stable,safe,CGWB_synthetic,high
GWVLG0007W49,VLG0007,Rajura,2025-12-08,49,14.42,stable,safe,CGWB_synthetic,high
GWVLG0007W50,VLG0007,Rajura,2025-12-15,50,14.42,stable,safe,CGWB_synthetic,high
GWVLG0007W51,VLG0007,Rajura,2025-12-22,51,14.48,stable,safe,CGWB_synthetic,high
GWVLG0007W52,VLG0007,Rajura,2025-12-29,52,14.51,stable,safe,CGWB_synthetic,high
GWVLG0008W01,VLG0008,Sukli,2025-01-06,1,81.93,stable,critical,CGWB_synthetic,medium
GWVLG0008W02,VLG0008,Sukli,2025-01-13,2,82.24,stable,critical,CGWB_synthetic,medium
GWVLG0008W03,VLG0008,Sukli,2025-01-20,3,82.45,stable,critical,CGWB_synthetic,medium
GWVLG0008W04,VLG0008,Sukli,2025-01-27,4,82.66,stable,critical,CGWB_synthetic,medium
GWVLG0008W05,VLG0008,Sukli,2025-02-03,5,82.88,declining,critical,CGWB_synthetic,medium
GWVLG0008W06,VLG0008,Sukli,2025-02-10,6,83.09,declining,critical,CGWB_synthetic,medium
GWVLG0008W07,VLG0008,Sukli,2025-02-17,7,83.3,declining,critical,CGWB_synthetic,medium
GWVLG0008W08,VLG0008,Sukli,2025-02-24,8,83.57,declining,critical,CGWB_synthetic,medium
GWVLG0008W09,VLG0008,Sukli,2025-03-03,9,83.84,declining,critical,CGWB_synthetic,medium
GWVLG0008W10,VLG0008,Sukli,2025-03-10,10,84.06,declining,critical,CGWB_synthetic,medium
GWVLG0008W11,VLG0008,Sukli,2025-03-17,11,84.26,declining,critical,CGWB_synthetic,medium
GWVLG0008W12,VLG0008,Sukli,2025-03-24,12,84.51,declining,critical,CGWB_synthetic,medium
GWVLG0008W13,VLG0008,Sukli,2025-03-31,13,84.72,declining,critical,CGWB_synthetic,medium
GWVLG0008W14,VLG0008,Sukli,2025-04-07,14,84.97,declining,critical,CGWB_synthetic,medium
GWVLG0008W15,VLG0008,Sukli,2025-04-14,15,85.21,declining,critical,CGWB_synthetic,medium
GWVLG0008W16,VLG0008,Sukli,2025-04-21,16,85.39,declining,critical,CGWB_synthetic,medium
GWVLG0008W17,VLG0008,Sukli,2025-04-28,17,85.67,declining,critical,CGWB_synthetic,medium
GWVLG0008W18,VLG0008,Sukli,2025-05-05,18,85.96,declining,critical,CGWB_synthetic,medium
GWVLG0008W19,VLG0008,Sukli,2025-05-12,19,86.17,declining,critical,CGWB_synthetic,medium
GWVLG0008W20,VLG0008,Sukli,2025-05-19,20,86.39,declining,critical,CGWB_synthetic,medium
GWVLG0008W21,VLG0008,Sukli,2025-05-26,21,86.63,declining,critical,CGWB_synthetic,medium
GWVLG0008W22,VLG0008,Sukli,2025-06-02,22,86.87,declining,critical,CGWB_synthetic,medium
GWVLG0008W23,VLG0008,Sukli,2025-06-09,23,87.12,declining,critical,CGWB_synthetic,medium
GWVLG0008W24,VLG0008,Sukli,2025-06-16,24,87.1,declining,critical,CGWB_synthetic,medium
GWVLG0008W25,VLG0008,Sukli,2025-06-23,25,86.97,stable,critical,CGWB_synthetic,medium
GWVLG0008W26,VLG0008,Sukli,2025-06-30,26,86.81,stable,critical,CGWB_synthetic,medium
GWVLG0008W27,VLG0008,Sukli,2025-07-07,27,86.62,rising,critical,CGWB_synthetic,medium
GWVLG0008W28,VLG0008,Sukli,2025-07-14,28,86.47,rising,critical,CGWB_synthetic,medium
GWVLG0008W29,VLG0008,Sukli,2025-07-21,29,86.34,rising,critical,CGWB_synthetic,medium
GWVLG0008W30,VLG0008,Sukli,2025-07-28,30,86.31,rising,critical,CGWB_synthetic,medium
GWVLG0008W31,VLG0008,Sukli,2025-08-04,31,86.17,rising,critical,CGWB_synthetic,medium
GWVLG0008W32,VLG0008,Sukli,2025-08-11,32,86.06,rising,critical,CGWB_synthetic,medium
GWVLG0008W33,VLG0008,Sukli,2025-08-18,33,85.94,rising,critical,CGWB_synthetic,medium
GWVLG0008W34,VLG0008,Sukli,2025-08-25,34,85.88,rising,critical,CGWB_synthetic,medium
GWVLG0008W35,VLG0008,Sukli,2025-09-01,35,85.88,stable,critical,CGWB_synthetic,medium
GWVLG0008W36,VLG0008,Sukli,2025-09-08,36,85.74,rising,critical,CGWB_synthetic,medium
GWVLG0008W37,VLG0008,Sukli,2025-09-15,37,85.59,rising,critical,CGWB_synthetic,medium
GWVLG0008W38,VLG0008,Sukli,2025-09-22,38,85.52,rising,critical,CGWB_synthetic,medium
GWVLG0008W39,VLG0008,Sukli,2025-09-29,39,85.44,rising,critical,CGWB_synthetic,medium
GWVLG0008W40,VLG0008,Sukli,2025-10-06,40,85.73,stable,critical,CGWB_synthetic,medium
GWVLG0008W41,VLG0008,Sukli,2025-10-13,41,85.97,stable,critical,CGWB_synthetic,medium
GWVLG0008W42,VLG0008,Sukli,2025-10-20,42,86.19,declining,critical,CGWB_synthetic,medium
GWVLG0008W43,VLG0008,Sukli,2025-10-27,43,86.44,declining,critical,CGWB_synthetic,medium
GWVLG0008W44,VLG0008,Sukli,2025-11-03,44,86.71,declining,critical,CGWB_synthetic,medium
GWVLG0008W45,VLG0008,Sukli,2025-11-10,45,86.96,declining,critical,CGWB_synthetic,medium
GWVLG0008W46,VLG0008,Sukli,2025-11-17,46,87.21,declining,critical,CGWB_synthetic,medium
GWVLG0008W47,VLG0008,Sukli,2025-11-24,47,87.47,declining,critical,CGWB_synthetic,medium
GWVLG0008W48,VLG0008,Sukli,2025-12-01,48,87.74,declining,critical,CGWB_synthetic,medium
GWVLG0008W49,VLG0008,Sukli,2025-12-08,49,88.01,declining,critical,CGWB_synthetic,medium
GWVLG0008W50,VLG0008,Sukli,2025-12-15,50,88.26,declining,critical,CGWB_synthetic,medium
GWVLG0008W51,VLG0008,Sukli,2025-12-22,51,88.49,declining,critical,CGWB_synthetic,medium
GWVLG0008W52,VLG0008,Sukli,2025-12-29,52,88.72,declining,critical,CGWB_synthetic,medium
GWVLG0009W01,VLG0009,Babhulgaon,2025-01-06,1,127.44,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W02,VLG0009,Babhulgaon,2025-01-13,2,127.63,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W03,VLG0009,Babhulgaon,2025-01-20,3,127.76,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W04,VLG0009,Babhulgaon,2025-01-27,4,127.97,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W05,VLG0009,Babhulgaon,2025-02-03,5,128.17,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W06,VLG0009,Babhulgaon,2025-02-10,6,128.41,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W07,VLG0009,Babhulgaon,2025-02-17,7,128.58,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W08,VLG0009,Babhulgaon,2025-02-24,8,128.77,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W09,VLG0009,Babhulgaon,2025-03-03,9,128.96,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W10,VLG0009,Babhulgaon,2025-03-10,10,129.18,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W11,VLG0009,Babhulgaon,2025-03-17,11,129.36,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W12,VLG0009,Babhulgaon,2025-03-24,12,129.55,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W13,VLG0009,Babhulgaon,2025-03-31,13,129.75,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W14,VLG0009,Babhulgaon,2025-04-07,14,129.93,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W15,VLG0009,Babhulgaon,2025-04-14,15,130.1,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W16,VLG0009,Babhulgaon,2025-04-21,16,130.29,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W17,VLG0009,Babhulgaon,2025-04-28,17,130.5,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W18,VLG0009,Babhulgaon,2025-05-05,18,130.65,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W19,VLG0009,Babhulgaon,2025-05-12,19,130.83,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W20,VLG0009,Babhulgaon,2025-05-19,20,130.99,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W21,VLG0009,Babhulgaon,2025-05-26,21,131.21,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W22,VLG0009,Babhulgaon,2025-06-02,22,131.34,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W23,VLG0009,Babhulgaon,2025-06-09,23,131.51,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W24,VLG0009,Babhulgaon,2025-06-16,24,131.41,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W25,VLG0009,Babhulgaon,2025-06-23,25,131.36,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W26,VLG0009,Babhulgaon,2025-06-30,26,131.24,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W27,VLG0009,Babhulgaon,2025-07-07,27,131.09,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W28,VLG0009,Babhulgaon,2025-07-14,28,131.07,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W29,VLG0009,Babhulgaon,2025-07-21,29,130.87,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W30,VLG0009,Babhulgaon,2025-07-28,30,130.64,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W31,VLG0009,Babhulgaon,2025-08-04,31,130.55,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W32,VLG0009,Babhulgaon,2025-08-11,32,130.4,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W33,VLG0009,Babhulgaon,2025-08-18,33,130.23,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W34,VLG0009,Babhulgaon,2025-08-25,34,130.15,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W35,VLG0009,Babhulgaon,2025-09-01,35,130.04,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W36,VLG0009,Babhulgaon,2025-09-08,36,129.89,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W37,VLG0009,Babhulgaon,2025-09-15,37,129.71,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W38,VLG0009,Babhulgaon,2025-09-22,38,129.63,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W39,VLG0009,Babhulgaon,2025-09-29,39,129.54,rising,overexploited,CGWB_synthetic,medium
GWVLG0009W40,VLG0009,Babhulgaon,2025-10-06,40,129.72,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W41,VLG0009,Babhulgaon,2025-10-13,41,129.95,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W42,VLG0009,Babhulgaon,2025-10-20,42,130.1,stable,overexploited,CGWB_synthetic,medium
GWVLG0009W43,VLG0009,Babhulgaon,2025-10-27,43,130.24,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W44,VLG0009,Babhulgaon,2025-11-03,44,130.4,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W45,VLG0009,Babhulgaon,2025-11-10,45,130.58,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W46,VLG0009,Babhulgaon,2025-11-17,46,130.76,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W47,VLG0009,Babhulgaon,2025-11-24,47,130.94,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W48,VLG0009,Babhulgaon,2025-12-01,48,131.13,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W49,VLG0009,Babhulgaon,2025-12-08,49,131.27,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W50,VLG0009,Babhulgaon,2025-12-15,50,131.49,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W51,VLG0009,Babhulgaon,2025-12-22,51,131.67,declining,overexploited,CGWB_synthetic,medium
GWVLG0009W52,VLG0009,Babhulgaon,2025-12-29,52,131.88,declining,overexploited,CGWB_synthetic,medium
GWVLG0010W01,VLG0010,Umari,2025-01-06,1,84.24,stable,critical,CGWB_synthetic,medium
GWVLG0010W02,VLG0010,Umari,2025-01-13,2,84.4,stable,critical,CGWB_synthetic,medium
GWVLG0010W03,VLG0010,Umari,2025-01-20,3,84.54,stable,critical,CGWB_synthetic,medium
GWVLG0010W04,VLG0010,Umari,2025-01-27,4,84.73,stable,critical,CGWB_synthetic,medium
GWVLG0010W05,VLG0010,Umari,2025-02-03,5,84.85,declining,critical,CGWB_synthetic,medium
GWVLG0010W06,VLG0010,Umari,2025-02-10,6,85.05,declining,critical,CGWB_synthetic,medium
GWVLG0010W07,VLG0010,Umari,2025-02-17,7,85.19,declining,critical,CGWB_synthetic,medium
GWVLG0010W08,VLG0010,Umari,2025-02-24,8,85.29,declining,critical,CGWB_synthetic,medium
GWVLG0010W09,VLG0010,Umari,2025-03-03,9,85.44,declining,critical,CGWB_synthetic,medium
GWVLG0010W10,VLG0010,Umari,2025-03-10,10,85.56,declining,critical,CGWB_synthetic,medium
GWVLG0010W11,VLG0010,Umari,2025-03-17,11,85.73,declining,critical,CGWB_synthetic,medium
GWVLG0010W12,VLG0010,Umari,2025-03-24,12,85.85,declining,critical,CGWB_synthetic,medium
GWVLG0010W13,VLG0010,Umari,2025-03-31,13,85.98,declining,critical,CGWB_synthetic,medium
GWVLG0010W14,VLG0010,Umari,2025-04-07,14,86.07,declining,critical,CGWB_synthetic,medium
GWVLG0010W15,VLG0010,Umari,2025-04-14,15,86.2,stable,critical,CGWB_synthetic,medium
GWVLG0010W16,VLG0010,Umari,2025-04-21,16,86.27,stable,critical,CGWB_synthetic,medium
GWVLG0010W17,VLG0010,Umari,2025-04-28,17,86.37,stable,critical,CGWB_synthetic,medium
GWVLG0010W18,VLG0010,Umari,2025-05-05,18,86.53,stable,critical,CGWB_synthetic,medium
GWVLG0010W19,VLG0010,Umari,2025-05-12,19,86.7,stable,critical,CGWB_synthetic,medium
GWVLG0010W20,VLG0010,Umari,2025-05-19,20,86.86,declining,critical,CGWB_synthetic,medium
GWVLG0010W21,VLG0010,Umari,2025-05-26,21,86.97,declining,critical,CGWB_synthetic,medium
GWVLG0010W22,VLG0010,Umari,2025-06-02,22,87.11,declining,critical,CGWB_synthetic,medium
GWVLG0010W23,VLG0010,Umari,2025-06-09,23,87.25,declining,critical,CGWB_synthetic,medium
GWVLG0010W24,VLG0010,Umari,2025-06-16,24,87.0,stable,critical,CGWB_synthetic,medium
GWVLG0010W25,VLG0010,Umari,2025-06-23,25,86.87,stable,critical,CGWB_synthetic,medium
GWVLG0010W26,VLG0010,Umari,2025-06-30,26,86.72,rising,critical,CGWB_synthetic,medium
GWVLG0010W27,VLG0010,Umari,2025-07-07,27,86.5,rising,critical,CGWB_synthetic,medium
GWVLG0010W28,VLG0010,Umari,2025-07-14,28,86.31,rising,critical,CGWB_synthetic,medium
GWVLG0010W29,VLG0010,Umari,2025-07-21,29,86.12,rising,critical,CGWB_synthetic,medium
GWVLG0010W30,VLG0010,Umari,2025-07-28,30,85.81,rising,critical,CGWB_synthetic,medium
GWVLG0010W31,VLG0010,Umari,2025-08-04,31,85.6,rising,critical,CGWB_synthetic,medium
GWVLG0010W32,VLG0010,Umari,2025-08-11,32,85.37,rising,critical,CGWB_synthetic,medium
GWVLG0010W33,VLG0010,Umari,2025-08-18,33,85.12,rising,critical,CGWB_synthetic,medium
GWVLG0010W34,VLG0010,Umari,2025-08-25,34,84.9,rising,critical,CGWB_synthetic,medium
GWVLG0010W35,VLG0010,Umari,2025-09-01,35,84.79,rising,critical,CGWB_synthetic,medium
GWVLG0010W36,VLG0010,Umari,2025-09-08,36,84.63,rising,critical,CGWB_synthetic,medium
GWVLG0010W37,VLG0010,Umari,2025-09-15,37,84.4,rising,critical,CGWB_synthetic,medium
GWVLG0010W38,VLG0010,Umari,2025-09-22,38,84.23,rising,critical,CGWB_synthetic,medium
GWVLG0010W39,VLG0010,Umari,2025-09-29,39,84.1,rising,critical,CGWB_synthetic,medium
GWVLG0010W40,VLG0010,Umari,2025-10-06,40,84.27,rising,critical,CGWB_synthetic,medium
GWVLG0010W41,VLG0010,Umari,2025-10-13,41,84.41,stable,critical,CGWB_synthetic,medium
GWVLG0010W42,VLG0010,Umari,2025-10-20,42,84.54,stable,critical,CGWB_synthetic,medium
GWVLG0010W43,VLG0010,Umari,2025-10-27,43,84.7,declining,critical,CGWB_synthetic,medium
GWVLG0010W44,VLG0010,Umari,2025-11-03,44,84.85,declining,critical,CGWB_synthetic,medium
